22:41:43:710 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:41:43:790 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:42:24:631 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:42:24:648 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:42:29:037 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:42:29:055 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:42:36:430 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:42:55:806 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:42:55:818 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:42:59:238 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:42:59:257 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:43:06:627 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:44:05:276 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:44:05:286 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:44:08:910 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:44:08:933 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:44:16:333 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:44:16:404 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:44:16:640 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
22:44:17:798 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** completed TC_002_verifyCenter********
22:45:52:128 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:45:52:145 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:45:55:785 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:45:55:836 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:45:57:200 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:47:22:821 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:47:22:831 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:47:27:029 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:47:27:049 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:47:28:163 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:51:20:938 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
22:51:22:142 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
22:51:22:779 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
22:51:26:097 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
22:51:26:153 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
22:51:26:194 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
22:51:32:729 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:51:32:734 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:51:36:103 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:51:36:115 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:51:43:163 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:56:15:616 [main] INFO  testCases.TC001_searchText - ******** Starting TC_001_searchText ********
22:56:16:889 [main] INFO  testCases.TC001_searchText - ******** verify if search Text box is displayed on home page ********
22:56:17:538 [main] INFO  testCases.TC001_searchText - ****** Enter text to search and click on search button ******** 
22:56:20:518 [main] INFO  testCases.TC001_searchText - ****** verify you are searchResult page ******** 
22:56:20:566 [main] INFO  testCases.TC001_searchText - ****** Verify if first search result is exact match of entered text******** 
22:56:21:110 [main] INFO  testCases.TC001_searchText - ******** Finished TC_001_searchText ********
22:56:27:616 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Starting TC_002_verifyCenter********
22:56:27:618 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** clicking on find center button********
22:56:31:619 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify that newly open page contains /child-care-locator as a part of its URL ********
22:56:31:632 [main] INFO  testCases.TC002_verifyNumberOfCenters - *****Type New York into search box and press Enter ****
22:56:38:671 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** verify if a number of found centers is the same as a number of centers displayed on the below list ********
22:56:38:736 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Click on the first center on the list ********
22:56:39:056 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** Verify if center name and address are the same on the list and on the popup ********
22:56:39:969 [main] INFO  testCases.TC002_verifyNumberOfCenters - ******** completed TC_002_verifyCenter********
